month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_data,remaining_lease,resale_price,flat_postal_code,Mininum distance of resale flat to the nearest dormitory (in km),closest_dorm_postal_code,distance_to_CBD,closest_station_name,min_distance_to_station_in_km,latitude,longitude
2019-04,GEYLANG,3 ROOM,48,CIRCUIT ROAD,01 TO 03,60,Standard,1969,48 years 10 months,235000,370048,1.318372084,367951,5.974289636,Mattar,0.307077425,1.325410325,103.885651
2019-04,GEYLANG,3 ROOM,34,CIRCUIT ROAD,01 TO 03,60,Standard,1967,46 years 10 months,235000,370034,0.980761248,367951,6.412243069,MacPherson,0.372705614,1.329043618,103.8874381
2019-05,GEYLANG,3 ROOM,45,CIRCUIT ROAD,01 TO 03,52,Standard,1971,50 years 09 months,205000,370045,1.219216093,367951,6.08807028,Mattar,0.311213669,1.326387894,103.8860773
2019-05,GEYLANG,3 ROOM,50,CIRCUIT ROAD,04 TO 06,56,Standard,1969,48 years 09 months,217000,370050,1.375071039,367951,5.923931015,Mattar,0.33554199,1.324884483,103.8855714
2019-06,GEYLANG,3 ROOM,63,CIRCUIT ROAD,04 TO 06,65,Standard,1967,46 years 07 months,255000,370063,1.217115363,367951,6.14010687,MacPherson,0.36190925,1.326532648,103.8866336
2019-07,GEYLANG,3 ROOM,67,CIRCUIT ROAD,04 TO 06,61,Standard,1969,48 years 06 months,220000,330067,2.388428859,367951,4.598585021,Geylang Bahru,0.279906662,1.321394464,103.8693362
2019-08,GEYLANG,3 ROOM,85,CIRCUIT ROAD,10 TO 12,60,Improved,1970,49 years 06 months,172000,339693,2.261569991,367951,4.660986784,Geylang Bahru,0.298424518,1.319564627,103.8737139
2019-08,GEYLANG,3 ROOM,64,CIRCUIT ROAD,04 TO 06,59,Standard,1967,46 years 06 months,265000,370064,1.184445743,367951,6.215373894,MacPherson,0.305002811,1.326984045,103.8871484
2019-11,GEYLANG,3 ROOM,35,CIRCUIT ROAD,13 TO 15,63.1,Standard,1971,50 years 03 months,228000,370035,0.917016323,367951,6.323439538,Mattar,0.390134656,1.329158997,103.8860103
2019-03,GEYLANG,3 ROOM,31,EUNOS CRESENT,13 TO 15,60,Model A,2007,86 years 11 months,440000,380131,2.288971778,367951,5.369398578,Aljunied,0.427239374,1.316758614,103.8868112
2019-04,GEYLANG,3 ROOM,19,EUNOS CRESENT,04 TO 06,65,Improved,1977,57 years 02 months,276000,380119,1.906461172,367951,5.569353336,Aljunied,0.533927482,1.320128873,103.8860581
2019-04,GEYLANG,3 ROOM,25,EUNOS CRESENT,10 TO 12,70,Improved,1977,57 years 02 months,318000,380125,1.561830541,367951,5.51604453,Mattar,0.439871546,1.323270062,103.8817522
2019-03,GEYLANG,3 ROOM,416,EUNOS ROAD 5,01 TO 03,80,Model A,1984,64 years 08 months,395000,388887,2.495726485,367951,4.438621228,Geylang Bahru,0.522634393,1.317174672,103.8736965
2019-04,GEYLANG,3 ROOM,22,HAIG ROAD,04 TO 06,68,New Generation,1981,61 years 07 months,365000,380022,2.732944215,367951,4.241313273,Kallang,0.469975055,1.314530254,103.874315
2019-06,GEYLANG,3 ROOM,93,JALAN DUA,07 TO 09,62,Standard,1969,48 years 07 months,322000,330093,2.155271115,367951,4.793335328,Geylang Bahru,0.081334619,1.322188988,103.871612
2019-07,GEYLANG,3 ROOM,121,PAYA LEBAR WAY,04 TO 06,68,New Generation,1980,60 years 01 month,255000,380121,2.141842847,367951,5.337861286,Aljunied,0.307691081,1.317930179,103.8853145
2019-10,GEYLANG,3 ROOM,91,PAYA LEBAR WAY,01 TO 03,58,Improved,1972,51 years 11 months,245000,339699,2.121268806,367951,4.801751023,Geylang Bahru,0.161648824,1.321315298,103.8732946
2019-05,GEYLANG,3 ROOM,45,SIMS DRIVE,10 TO 12,65,Improved,1977,57 years,295000,380045,2.285769947,367951,4.771629193,Aljunied,0.514229328,1.317337215,103.8784427
2019-05,GEYLANG,3 ROOM,52,SIMS PLACE,01 TO 03,65,Improved,1977,56 years 09 months,287000,380052,2.311121671,367951,4.857019225,Aljunied,0.289044293,1.316665447,103.8803905
2019-03,GEYLANG,3 ROOM,316,UBI AVENUE 1,07 TO 09,64,Simplified,1985,65 years 06 months,305000,400316,0.941092504,415815,7.632820939,Ubi,0.396552115,1.329429595,103.9027868
2019-04,GEYLANG,3 ROOM,321,UBI AVENUE 1,04 TO 06,64,Simplified,1985,65 years 05 months,272000,389358,2.759165222,367951,4.452385799,Aljunied,0.584997452,1.312788899,103.8791941
2019-05,GEYLANG,3 ROOM,304,UBI AVENUE 1,04 TO 06,64,Simplified,2000,80 years 07 months,310000,389346,2.793264899,367951,4.445012403,Aljunied,0.59354135,1.312426156,103.8794636
2019-05,GEYLANG,3 ROOM,317,UBI AVENUE 1,01 TO 03,64,Simplified,1985,65 years 07 months,297000,389356,2.762573103,367951,4.444377432,Aljunied,0.593178447,1.312775098,103.8791055
2019-06,GEYLANG,3 ROOM,301,UBI AVENUE 1,04 TO 06,63,Simplified,2000,79 years 11 months,290000,389344,2.777134234,367951,4.409208329,Aljunied,0.629942326,1.312724011,103.8787054
2019-10,GEYLANG,3 ROOM,328,UBI AVENUE 1,01 TO 03,64,Simplified,1985,65 years,290000,400328,1.140379285,415815,7.671517445,Ubi,0.672639572,1.32756438,103.904805
2019-11,GEYLANG,3 ROOM,302,UBI AVENUE 1,01 TO 03,64,Simplified,2000,79 years 06 months,295000,389345,2.794783194,367951,4.440717336,Aljunied,0.597590683,1.312421316,103.879414
2019-08,GEYLANG,4 ROOM,107,ALJUNIED CRESENT,04 TO 06,92,New Generation,1981,60 years 08 months,505000,380107,2.021762652,367951,5.339427365,Aljunied,0.315860825,1.318964653,103.8842872
2019-10,GEYLANG,4 ROOM,105,ALJUNIED CRESENT,04 TO 06,99,New Generation,1979,58 years 03 months,490000,380105,1.96985166,367951,5.264253808,Aljunied,0.337510523,1.319468621,103.8827515
2019-08,GEYLANG,4 ROOM,28,BALAM ROAD,04 TO 06,107,Model A,1997,77 years,550000,370028,0.796572019,367951,6.47839261,Mattar,0.537974567,1.330480963,103.8865792
2019-05,GEYLANG,4 ROOM,56,CASSIA CRESENT,04 TO 06,101,Model A,1998,77 years 09 months,710000,330056,2.297810674,367951,4.776750389,Geylang Bahru,0.461875676,1.323645148,103.8682953
2019-08,GEYLANG,4 ROOM,28,CASSIA CRESENT,07 TO 09,102,Model A,1998,77 years 10 months,695000,380128,2.136638423,367951,5.563190171,Paya Lebar,0.517884051,1.318309195,103.887754
2019-07,GEYLANG,4 ROOM,42,CIRCUIT ROAD,01 TO 03,107,Model A,1996,75 years 11 months,450000,370042,1.174043421,367951,6.142894458,Mattar,0.330041901,1.32684924,103.8862935
2019-04,GEYLANG,4 ROOM,15,EUNOS CRESENT,07 TO 09,89,New Generation,1977,57 years 01 month,430000,339716,2.758370089,367951,4.173750428,Geylang Bahru,0.565168745,1.317041895,103.8694066
2019-06,GEYLANG,4 ROOM,11,EUNOS CRESENT,10 TO 12,91,New Generation,1977,57 years 03 months,473000,339630,2.022495948,367951,4.946085663,Geylang Bahru,0.246416451,1.323707634,103.8716831
2019-04,GEYLANG,4 ROOM,415,EUNOS ROAD 5,07 TO 09,107,Model A,1984,64 years 06 months,535000,400415,2.283106812,415815,6.426746629,Eunos,0.607266682,1.318226619,103.8978549
2019-11,GEYLANG,4 ROOM,127,GEYLANG EASTREET AVENUE 1,04 TO 06,107,Model A,1983,62 years 09 months,460000,380127,2.200021565,367951,5.52003078,Paya Lebar,0.513724219,1.31772915,103.8877599
2019-03,GEYLANG,4 ROOM,120,GEYLANG EASTREET CENTRAL,10 TO 12,91,New Generation,1982,62 years 03 months,505000,380120,2.107056687,367951,5.315597308,Aljunied,0.278367035,1.318211531,103.8847523
2019-03,GEYLANG,4 ROOM,122,GEYLANG EASTREET CENTRAL,07 TO 09,92,New Generation,1982,62 years 03 months,500000,380122,2.167308117,367951,5.291129766,Aljunied,0.260571511,1.317679503,103.8849715
2019-04,GEYLANG,4 ROOM,3A,GEYLANG SERAI,07 TO 09,93,Model A,2011,91 years 08 months,675000,381043,2.401540712,367951,4.60084668,Aljunied,0.706189641,1.316818844,103.8766396
2019-05,GEYLANG,4 ROOM,2D,GEYLANG SERAI,07 TO 09,95,Model A,2011,91 years 07 months,699000,388760,2.821213813,367951,4.259554297,Kallang,0.596545715,1.312863561,103.8765818
2019-05,GEYLANG,4 ROOM,2B,GEYLANG SERAI,16 TO 18,95,Model A,2011,91 years 07 months,715000,388058,2.571797837,367951,5.094230442,Aljunied,0.413134334,1.314094254,103.8858614
2019-04,GEYLANG,4 ROOM,39,JALAN TIGA,01 TO 03,93,Model A,2005,84 years 11 months,675000,388035,2.413110352,367951,5.271639139,Aljunied,0.41894073,1.315611852,103.886657
2019-05,GEYLANG,4 ROOM,49,JALAN TIGA,01 TO 03,93,Model A,2005,84 years 11 months,575000,388180,2.392608683,367951,5.0249099,Aljunied,0.115420934,1.31562874,103.8836262
2019-05,GEYLANG,4 ROOM,44,SIMS DRIVE,16 TO 18,88,Improved,1975,55 years 03 months,393800,380044,2.453983868,367951,4.566852548,Aljunied,0.678477571,1.316235211,103.8768812
2019-07,GEYLANG,4 ROOM,40,SIMS DRIVE,04 TO 06,108,Model A,1990,69 years 11 months,480000,380040,2.344141379,367951,4.639192708,Geylang Bahru,0.671182737,1.31747603,103.8763541
2019-03,GEYLANG,4 ROOM,347,UBI AVENUE 1,01 TO 03,84,Simplified,1986,66 years 02 months,315000,389368,2.726338644,367951,4.52421356,Aljunied,0.514250097,1.312953808,103.8799436
2019-03,GEYLANG,4 ROOM,343,UBI AVENUE 1,10 TO 12,84,Simplified,1986,66 years 02 months,370000,400343,1.316861275,415815,7.227337497,Ubi,0.411383161,1.326506656,103.9004921
2019-03,GEYLANG,4 ROOM,311,UBI AVENUE 1,07 TO 09,84,Simplified,1985,65 years 08 months,380000,389350,2.767920005,367951,4.431487574,Aljunied,0.606496411,1.312755315,103.8789602
2019-04,GEYLANG,4 ROOM,319,UBI AVENUE 1,01 TO 03,84,Simplified,1985,65 years 03 months,357000,389357,2.760858916,367951,4.448385179,Aljunied,0.589076654,1.312782056,103.8791498
2019-04,GEYLANG,4 ROOM,329,UBI AVENUE 1,04 TO 06,84,Simplified,1985,65 years 07 months,337000,389362,2.745231097,367951,4.481315859,Aljunied,0.555946081,1.312860098,103.8794919
2019-04,GEYLANG,4 ROOM,346,UBI AVENUE 1,07 TO 09,84,Simplified,1986,65 years 10 months,347500,389367,2.753493613,367951,4.555528174,Aljunied,0.498003617,1.312596467,103.8806847
2019-05,GEYLANG,4 ROOM,315,UBI AVENUE 1,07 TO 09,84,Simplified,1985,65 years 03 months,362000,389354,2.764291615,367951,4.440380493,Aljunied,0.597284595,1.312768153,103.8790613
2019-05,GEYLANG,4 ROOM,349,UBI AVENUE 1,04 TO 06,84,Simplified,1986,65 years 08 months,335000,389370,2.726890185,367951,4.528742563,Aljunied,0.510318147,1.312936596,103.880018
2019-06,GEYLANG,4 ROOM,324,UBI AVENUE 1,04 TO 06,84,Simplified,1985,65 years,350000,400324,1.056429542,415815,7.671136178,Ubi,0.580811936,1.328294349,103.9042044
2019-06,GEYLANG,4 ROOM,318,UBI AVENUE 1,04 TO 06,104,Model A,1985,65 years 01 month,430000,400318,1.042037799,415815,7.603498084,Ubi,0.477476849,1.32845731,103.9032746
2019-07,GEYLANG,4 ROOM,341,UBI AVENUE 1,04 TO 06,84,Simplified,1985,65 years 02 months,355000,400341,1.263564908,415815,7.33278658,Ubi,0.445538661,1.326712606,103.9015607
2019-08,GEYLANG,4 ROOM,344,UBI AVENUE 1,10 TO 12,84,Simplified,1985,65 years,363000,400344,1.359309654,415815,7.154348468,Ubi,0.40810756,1.326359384,103.8997531
2019-08,GEYLANG,4 ROOM,352,UBI AVENUE 1,04 TO 06,104,Model A,1989,68 years 06 months,438000,389373,2.745283633,367951,4.572811654,Aljunied,0.483739944,1.312649652,103.8808488
2019-09,GEYLANG,4 ROOM,351,UBI AVENUE 1,07 TO 09,104,Model A,1988,68 years 03 months,410000,389372,2.720832879,367951,4.538175689,Aljunied,0.501170459,1.312979393,103.880095
2019-10,GEYLANG,4 ROOM,336,UBI AVENUE 1,07 TO 09,83,Simplified,1986,65 years 05 months,330000,400336,1.365758265,415815,7.284818041,Ubi,0.554056272,1.325720203,103.9018224
2019-10,GEYLANG,4 ROOM,348,UBI AVENUE 1,10 TO 12,104,Model A,1986,65 years 07 months,425000,389369,2.751427798,367951,4.561213631,Aljunied,0.493558595,1.312607257,103.8807451
2019-10,GEYLANG,4 ROOM,305,UBI AVENUE 1,04 TO 06,83,Simplified,2000,79 years 07 months,385000,400305,0.951365345,415815,7.592966798,Ubi,0.345320415,1.329421112,103.9023175
2019-10,GEYLANG,4 ROOM,345,UBI AVENUE 1,01 TO 03,84,Simplified,1985,65 years,340000,389366,2.730656583,367951,4.510533145,Aljunied,0.527208192,1.312941668,103.8797821
2019-04,GEYLANG,5 ROOM,27,BALAM ROAD,04 TO 06,126,Improved,1997,77 years 03 months,615000,370027,0.80414374,367951,6.444803554,Mattar,0.503578633,1.330308116,103.8863082
2019-07,GEYLANG,5 ROOM,29,BALAM ROAD,07 TO 09,127,Improved,1997,77 years 06 months,640000,370029,0.866151911,367951,6.468009035,MacPherson,0.479335535,1.32999792,103.887048
2019-05,GEYLANG,5 ROOM,13,EUNOS CRESENT,04 TO 06,117,Standard,1977,57 years,570000,339715,2.715603043,367951,4.208403348,Geylang Bahru,0.540863637,1.316888575,103.8702983
2019-03,GEYLANG,5 ROOM,45,JALAN TIGA,13 TO 15,110,Improved,2005,85 years 02 months,838000,388177,2.408412683,367951,5.01241392,Aljunied,0.126947231,1.315486894,103.8836066
2019-05,GEYLANG,5 ROOM,43,JALAN TIGA,07 TO 09,111,Improved,2005,84 years 09 months,838000,380043,2.367986705,367951,4.62690504,Geylang Bahru,0.713579761,1.317160584,103.8765829
2019-05,GEYLANG,5 ROOM,50,SIMS DRIVE,10 TO 12,117,Standard,1977,56 years 10 months,565000,380050,2.377347381,367951,4.696045354,Aljunied,0.511090365,1.316499491,103.8783838
2019-06,GEYLANG,EXECUTIVE,132,GEYLANG EASTREET AVENUE 1,16 TO 18,146,Maisonette,1987,66 years 10 months,885000,380132,2.32267084,367951,5.267190667,Aljunied,0.328962844,1.316350523,103.8859388
2019-03,GEYLANG,EXECUTIVE,333,UBI AVENUE 1,04 TO 06,146,Maisonette,1986,66 years 02 months,637000,400333,1.239920371,415815,7.453478282,Ubi,0.552718294,1.326697048,103.9029833
2019-05,GEYLANG,EXECUTIVE,334,UBI AVENUE 1,04 TO 06,146,Maisonette,1986,66 years 01 month,695000,400334,1.272509172,415815,7.439860396,Ubi,0.582685676,1.326394469,103.9030715
2019-01,HOUGANG,3 ROOM,701,HOUGANG AVENUE 2,01 TO 03,73,New Generation,1985,65 years 10 months,240000,530701,3.227082286,367951,10.02175252,Hougang,0.681609605,1.365483983,103.8902003
2019-01,HOUGANG,3 ROOM,317,HOUGANG AVENUE 7,01 TO 03,67,New Generation,1983,63 years 06 months,245000,530317,3.168668196,415815,10.32505992,Hougang,0.819329803,1.365302857,103.8964545
2019-01,HOUGANG,3 ROOM,24,HOUGANG AVENUE 3,13 TO 15,67,New Generation,1978,58 years 05 months,258000,530024,3.281645181,367951,10.1173234,Hougang,0.642732451,1.365512261,103.8920855
2019-01,HOUGANG,3 ROOM,110,HOUGANG AVENUE 1,04 TO 06,70,New Generation,1982,62 years 10 months,260000,530110,2.062513557,367951,8.935566529,Kovan,0.800358099,1.354805424,103.8896146
2019-01,HOUGANG,3 ROOM,23,HOUGANG AVENUE 3,01 TO 03,73,New Generation,1978,58 years 04 months,260000,530023,3.173507448,367951,9.985734684,Hougang,0.732007794,1.364866664,103.890728
2019-01,HOUGANG,3 ROOM,115,HOUGANG AVENUE 1,07 TO 09,67,New Generation,1981,61 years 10 months,276800,530115,1.791138701,367951,8.644019916,Kovan,0.893383384,1.352765258,103.8878761
2019-01,HOUGANG,3 ROOM,241,HOUGANG STREET 22,07 TO 09,74,Model A,1985,65 years 03 months,278000,530241,2.325255561,367951,9.221319977,Kovan,0.878193094,1.356508688,103.8918406
2019-01,HOUGANG,3 ROOM,109,HOUGANG AVENUE 1,10 TO 12,67,New Generation,1983,63 years 02 months,280000,530109,2.110250612,367951,8.974045512,Kovan,0.739397434,1.355328589,103.8893763
2019-01,HOUGANG,3 ROOM,661,HOUGANG AVENUE 4,10 TO 12,74,Model A,1987,67 years 03 months,280000,530661,4.103065244,367951,10.5832963,Hougang,1.083647934,1.374025687,103.8828041
2019-01,HOUGANG,3 ROOM,511,HOUGANG AVENUE 10,07 TO 09,64,Simplified,1986,66 years 04 months,283000,530511,3.920324045,367951,10.62103995,Hougang,0.391300629,1.372074206,103.888729
2019-01,HOUGANG,3 ROOM,114,HOUGANG AVENUE 1,04 TO 06,66,New Generation,1982,62 years 01 month,288000,530114,1.839855343,367951,8.716323327,Kovan,0.931914409,1.352908458,103.8889723
2019-01,HOUGANG,3 ROOM,21,HOUGANG AVENUE 3,01 TO 03,73,New Generation,1978,58 years 05 months,290000,530021,3.12777969,367951,9.961180971,Hougang,0.787154648,1.364245984,103.8914777
2019-01,HOUGANG,4 ROOM,690,HOUGANG STREET 61,04 TO 06,84,Simplified,1987,67 years 10 months,323000,530690,4.428552046,367951,10.9969551,Hougang,0.953748587,1.376932057,103.885697
2019-01,HOUGANG,4 ROOM,605,HOUGANG AVENUE 4,10 TO 12,84,Simplified,1985,65 years 09 months,325000,530605,3.771708725,367951,10.41164426,Hougang,0.63067241,1.37096742,103.8864969
2019-01,HOUGANG,4 ROOM,617,HOUGANG AVENUE 8,04 TO 06,84,Simplified,1986,66 years,325000,530617,3.57541804,367951,10.12954505,Hougang,0.952620862,1.369297892,103.8838268
2019-01,HOUGANG,4 ROOM,686,HOUGANG STREET 61,10 TO 12,84,Simplified,1987,67 years 06 months,330000,530686,4.295423081,367951,10.86231444,Hougang,0.898859525,1.375745444,103.8854128
2019-01,HOUGANG,3 ROOM,987B,BUANGKOK GREEN,13 TO 15,68,Model A,2015,95 years 01 month,335000,532987,4.61392777,797601,10.99887423,Tongkang,1.404081673,1.379392247,103.8782839
2019-01,HOUGANG,4 ROOM,636,HOUGANG AVENUE 8,10 TO 12,84,Simplified,1987,68 years,335000,530636,3.75866736,367951,10.09533742,Kovan,1.316112791,1.370612712,103.8792091
2019-01,HOUGANG,4 ROOM,980C,BUANGKOK CRESENT,10 TO 12,85,Model A2,2003,83 years 04 months,340000,533980,4.428480064,797601,11.15267425,Tongkang,1.185103208,1.380031791,103.8809713
2019-01,HOUGANG,4 ROOM,981A,BUANGKOK CRESENT,04 TO 06,90,Model A,2003,83 years 04 months,340000,531981,4.392877226,797601,11.1923571,Tongkang,1.154371856,1.380486617,103.8807097
2019-01,HOUGANG,4 ROOM,679,HOUGANG AVENUE 8,04 TO 06,84,Simplified,1986,66 years 07 months,340000,530679,3.817229763,367951,10.39093416,Hougang,0.824650371,1.371463501,103.8847446
2019-01,HOUGANG,4 ROOM,244,HOUGANG STREET 22,04 TO 06,92,New Generation,1984,64 years 08 months,348000,530244,2.491343358,367951,9.378843998,Kovan,0.822569817,1.358072532,103.8919468
2019-01,HOUGANG,4 ROOM,336,HOUGANG AVENUE 7,04 TO 06,91,New Generation,1985,65 years 05 months,350880,530336,3.468606083,528821,10.81622928,Hougang,0.722783689,1.36930321,103.8983512
2019-01,HOUGANG,4 ROOM,965,HOUGANG AVENUE 9,04 TO 06,100,Model A,1999,79 years 09 months,352000,530965,4.666944112,367951,10.89752837,Fernvale,1.497489899,1.378634505,103.8776155
2019-01,HOUGANG,3 ROOM,311,HOUGANG AVENUE 5,10 TO 12,83,New Generation,1983,63 years 04 months,353000,530311,3.259214004,415815,10.27549021,Hougang,0.69324846,1.365670731,103.8948582
2019-01,HOUGANG,4 ROOM,984A,BUANGKOK LINK,16 TO 18,85,Model A2,2004,84 years 02 months,360000,531984,4.217651576,797601,11.36796901,Tongkang,0.982345119,1.381982707,103.8812177
2019-01,HOUGANG,4 ROOM,507,HOUGANG AVENUE 8,04 TO 06,90,Simplified,1986,66 years 07 months,370000,530507,3.9421749,367951,10.60682581,Hougang,0.520601009,1.372406483,103.8876124
2019-01,HOUGANG,4 ROOM,611,HOUGANG AVENUE 8,04 TO 06,104,Model A,1986,66 years 01 month,371000,530611,3.651411099,367951,10.23642337,Hougang,0.837309933,1.369971817,103.8847454
2019-01,HOUGANG,4 ROOM,305,HOUGANG AVENUE 5,04 TO 06,105,Model A,1983,63 years 01 month,380000,530305,3.415145083,415815,10.40945465,Hougang,0.546387595,1.367103491,103.8947311
2019-01,HOUGANG,4 ROOM,167,HOUGANG AVENUE 1,07 TO 09,101,Model A,1997,77 years 09 months,391000,530167,1.706515332,367951,8.581813915,Kovan,1.015265445,1.351815936,103.8884481
2019-01,HOUGANG,4 ROOM,332,HOUGANG AVENUE 5,10 TO 12,104,Model A,1983,63 years 04 months,398000,530332,3.4691045,415815,10.70034566,Hougang,0.706245099,1.368405832,103.8978204
2019-01,HOUGANG,4 ROOM,173,HOUGANG AVENUE 1,10 TO 12,100,Model A,1997,77 years 11 months,400000,530173,1.542466966,367951,8.43928244,Kovan,1.205736149,1.350124655,103.8888382
2019-01,HOUGANG,4 ROOM,417,HOUGANG AVENUE 8,04 TO 06,105,Model A,1989,69 years 07 months,400000,530417,3.996420582,528821,11.34605775,Hougang,0.648050628,1.376459245,103.8948573
2019-01,HOUGANG,5 ROOM,971,HOUGANG STREET 91,01 TO 03,115,Improved,1999,79 years 11 months,400000,530971,4.592954584,367951,10.91942789,Tongkang,1.428459031,1.378229936,103.8796963
2019-01,HOUGANG,5 ROOM,978C,BUANGKOK CRESENT,04 TO 06,110,Improved,2003,83 years 06 months,402000,533978,4.529595929,797601,11.07949994,Tongkang,1.318134189,1.380015003,103.8787419
2019-01,HOUGANG,4 ROOM,987C,BUANGKOK GREEN,01 TO 03,93,Model A,2015,95 years 01 month,405000,533987,4.644103148,797601,10.97700498,Fernvale,1.422958573,1.37932815,103.8777892
2019-01,HOUGANG,5 ROOM,980D,BUANGKOK CRESENT,07 TO 09,110,Improved,2003,83 years 04 months,408000,536980,4.382320759,797601,11.20064537,Tongkang,1.141293848,1.380493247,103.8809405
2019-01,HOUGANG,4 ROOM,371,HOUGANG STREET 31,04 TO 06,101,Model A,1999,79 years 10 months,415000,530371,3.019466542,367951,9.826461795,Kovan,0.688768673,1.363603889,103.8900498
2019-01,HOUGANG,4 ROOM,830,HOUGANG CENTRAL,04 TO 06,106,Model A,1992,72 years 09 months,430000,530830,3.803576065,367951,10.55814798,Hougang,0.212385017,1.370749546,103.8903291
2019-01,HOUGANG,5 ROOM,351,HOUGANG AVENUE 7,07 TO 09,127,Improved,1985,65 years 05 months,465000,530351,3.431024113,528821,11.08827241,Hougang,0.761873205,1.371739811,103.899
2019-01,HOUGANG,5 ROOM,928,HOUGANG STREET 91,13 TO 15,120,Improved,1998,78 years 09 months,490000,530928,4.402215705,367951,10.81410877,Hougang,1.325273918,1.37665908,103.8815163
2019-01,HOUGANG,5 ROOM,926,HOUGANG STREET 91,04 TO 06,120,Improved,1998,78 years 06 months,495000,530926,4.34159453,367951,10.73153171,Hougang,1.357451876,1.376071454,103.8809244
2019-01,HOUGANG,5 ROOM,504,HOUGANG AVENUE 8,04 TO 06,121,Improved,1987,67 years 07 months,522000,530504,4.025554734,367951,10.69698999,Hougang,0.50348676,1.373116957,103.8880159
2019-01,HOUGANG,5 ROOM,156,HOUGANG STREET 11,07 TO 09,121,Improved,1984,64 years 11 months,525000,530156,1.777613377,367951,8.223550516,Serangoon,0.777848527,1.352526802,103.8795949
2019-01,HOUGANG,5 ROOM,945,HOUGANG STREET 92,13 TO 15,121,Improved,1998,78 years 09 months,535000,530945,4.135481001,367951,10.53905977,Hougang,1.28105346,1.374219256,103.8810151
2019-01,HOUGANG,5 ROOM,306,HOUGANG AVENUE 5,07 TO 09,133,Model A,1983,63 years 02 months,550000,530306,3.401757669,415815,10.45936073,Hougang,0.58577854,1.367208424,103.8954901
2019-01,HOUGANG,EXECUTIVE,144,LOR AH SOO,07 TO 09,148,Maisonette,1984,64 years 09 months,665000,530144,1.650914643,367951,8.336499813,Kovan,0.931972166,1.351977155,103.8833135
2019-01,HOUGANG,EXECUTIVE,634,HOUGANG AVENUE 8,10 TO 12,140,Apartment,1987,67 years 09 months,668000,530634,3.712405323,367951,10.01195299,Kovan,1.308384593,1.37007303,103.8784394
2019-01,HOUGANG,EXECUTIVE,833,HOUGANG CENTRAL,04 TO 06,147,Maisonette,1992,72 years 08 months,740000,530833,3.80381107,367951,10.54033044,Hougang,0.280756675,1.370869982,103.8896709
