month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-01,BEDOK,4 ROOM,764,BEDOK RESERVOIR VIEW,10 TO 12,105,Premium Apartment,2000,80 years 11 months,545000
2019-01,BEDOK,5 ROOM,1,CHAI CHEE ROAD,04 TO 06,133,Model A,1983,63 years 07 months,550000
2019-01,BEDOK,5 ROOM,761,BEDOK RESERVOIR VIEW,04 TO 06,115,Premium Apartment,2000,80 years 11 months,568000
2019-01,BEDOK,5 ROOM,774,BEDOK RESERVOIR VIEW,04 TO 06,115,Premium Apartment,2000,80 years 11 months,568000
2019-01,BEDOK,5 ROOM,94E,BEDOK NORTH AVENUE 4,13 TO 15,127,Improved,1993,73 years 04 months,620000
2019-01,BEDOK,4 ROOM,183,BEDOK NORTH ROAD,19 TO 21,92,Model A,2005,85 years 11 months,630000
2019-01,BEDOK,5 ROOM,763,BEDOK RESERVOIR VIEW,13 TO 15,115,Premium Apartment,2000,80 years 11 months,648000
2019-01,BEDOK,4 ROOM,185,BEDOK NORTH ROAD,19 TO 21,92,Model A,2005,85 years 11 months,650000
2019-01,BEDOK,EXECUTIVE,115,BEDOK RESERVOIR ROAD,10 TO 12,150,Maisonette,1985,65 years 09 months,670000
2019-01,BEDOK,4 ROOM,220C,BEDOK CENTRAL,04 TO 06,94,Model A,2010,90 years 04 months,680000
2019-01,BEDOK,4 ROOM,219A,BEDOK CENTRAL,13 TO 15,94,Model A,2010,90 years 04 months,690000
2019-01,BEDOK,4 ROOM,220C,BEDOK CENTRAL,16 TO 18,97,Model A,2010,90 years 04 months,720000
2019-01,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR ROAD,13 TO 15,143,Apartment,1984,64 years,727500
2019-01,BEDOK,4 ROOM,219C,BEDOK CENTRAL,10 TO 12,97,Model A,2010,90 years 04 months,750000
2019-01,BEDOK,EXECUTIVE,665,JALAN DAMAI,10 TO 12,156,Maisonette,1996,76 years 08 months,775000
2019-01,BEDOK,EXECUTIVE,29,CHAI CHEE AVENUE,10 TO 12,144,Apartment,1996,76 years 10 months,808000
2019-01,BEDOK,5 ROOM,220B,BEDOK CENTRAL,13 TO 15,112,Improved,2010,90 years 04 months,833000
2019-02,BEDOK,2 ROOM,113,BEDOK NORTH STREET 2,01 TO 03,44,Improved,1978,58 years 04 months,200000
2019-02,BEDOK,3 ROOM,74,BEDOK NORTH ROAD,07 TO 09,59,Improved,1978,57 years 11 months,220000
2019-02,BEDOK,3 ROOM,69,BEDOK STREETH AVENUE 3,01 TO 03,67,New Generation,1978,58 years,230000
2019-02,BEDOK,3 ROOM,503,BEDOK NORTH STREET 3,10 TO 12,59,Improved,1978,58 years 02 months,239000
2019-02,BEDOK,3 ROOM,74,BEDOK NORTH ROAD,01 TO 03,59,Improved,1978,57 years 11 months,240000
2019-02,BEDOK,3 ROOM,519,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1979,59 years 05 months,250000
2019-02,BEDOK,3 ROOM,528,BEDOK NORTH STREET 3,01 TO 03,68,New Generation,1979,59 years 06 months,250000
2019-02,BEDOK,3 ROOM,21,CHAI CHEE ROAD,04 TO 06,65,Improved,1972,52 years 05 months,252000
2019-02,BEDOK,3 ROOM,3,BEDOK STREETH AVENUE 1,01 TO 03,59,Improved,1976,55 years 11 months,255000
2019-02,BEDOK,3 ROOM,28,NEW UPPER CHANGI ROAD,04 TO 06,65,Improved,1977,57 years 04 months,258350
2019-02,BEDOK,3 ROOM,535,BEDOK NORTH STREET 3,04 TO 06,60,Improved,1986,66 years,265000
2019-02,BEDOK,3 ROOM,606,BEDOK RESERVOIR ROAD,01 TO 03,67,New Generation,1982,62 years 03 months,265000
2019-02,BEDOK,3 ROOM,20,CHAI CHEE ROAD,04 TO 06,65,Improved,1972,52 years 05 months,265000
2019-02,BEDOK,3 ROOM,522,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,59 years 07 months,270000
2019-02,BEDOK,3 ROOM,620,BEDOK RESERVOIR ROAD,01 TO 03,61,Improved,1986,66 years 06 months,273000
2019-02,BEDOK,3 ROOM,125,BEDOK NORTH ROAD,07 TO 09,67,New Generation,1978,58 years 04 months,276000
2019-02,BEDOK,3 ROOM,4,BEDOK STREETH AVENUE 1,04 TO 06,65,Improved,1976,55 years 11 months,280000
2019-02,BEDOK,3 ROOM,609,BEDOK RESERVOIR ROAD,04 TO 06,67,New Generation,1982,62 years 05 months,282000
2019-02,BEDOK,3 ROOM,32,CHAI CHEE AVENUE,10 TO 12,65,Improved,1974,53 years 11 months,282000
2019-02,BEDOK,3 ROOM,127,BEDOK NORTH STREET 2,07 TO 09,67,New Generation,1978,58 years 03 months,283000
2019-02,BEDOK,3 ROOM,143,BEDOK RESERVOIR ROAD,01 TO 03,70,Simplified,1987,66 years 11 months,287000
2019-02,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,07 TO 09,67,New Generation,1979,59 years 04 months,290000
2019-02,BEDOK,3 ROOM,122,BEDOK NORTH STREET 2,04 TO 06,67,New Generation,1978,58 years 01 month,290000
2019-02,BEDOK,3 ROOM,425,BEDOK NORTH ROAD,10 TO 12,67,New Generation,1979,58 years 11 months,295000
2019-02,BEDOK,3 ROOM,55,CHAI CHEE DRIVE,04 TO 06,76,Model A,1984,64 years 02 months,295000
2019-02,BEDOK,3 ROOM,27,NEW UPPER CHANGI ROAD,10 TO 12,65,Improved,1982,62 years 07 months,295000
2019-02,BEDOK,3 ROOM,55,CHAI CHEE DRIVE,10 TO 12,75,Model A,1984,64 years 02 months,303000
2019-02,BEDOK,3 ROOM,615,BEDOK RESERVOIR ROAD,04 TO 06,68,New Generation,1981,61 years 03 months,305000
2019-02,BEDOK,3 ROOM,409,BEDOK NORTH AVENUE 2,04 TO 06,68,New Generation,1980,60 years 02 months,305000
2019-02,BEDOK,3 ROOM,136,BEDOK RESERVOIR ROAD,07 TO 09,64,Simplified,1988,68 years 03 months,305000
2019-02,BEDOK,3 ROOM,27,NEW UPPER CHANGI ROAD,10 TO 12,65,Improved,1982,62 years 07 months,308000
2019-02,BEDOK,3 ROOM,28,NEW UPPER CHANGI ROAD,13 TO 15,65,Improved,1977,57 years 03 months,308000
2019-02,BEDOK,3 ROOM,420,BEDOK NORTH STREET 1,07 TO 09,68,New Generation,1979,58 years 11 months,308888
2019-02,BEDOK,3 ROOM,122,BEDOK NORTH STREET 2,04 TO 06,67,New Generation,1978,58 years 02 months,310000
2019-02,BEDOK,3 ROOM,419,BEDOK NORTH STREET 1,07 TO 09,68,New Generation,1979,58 years 11 months,312000
2019-02,BEDOK,3 ROOM,115,BEDOK NORTH ROAD,04 TO 06,73,New Generation,1978,58 years 03 months,318888
2019-02,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,13 TO 15,82,New Generation,1977,57 years 05 months,320000
2019-02,BEDOK,4 ROOM,532,BEDOK NORTH STREET 3,01 TO 03,92,New Generation,1980,60 years,320000
2019-02,BEDOK,3 ROOM,75,BEDOK NORTH ROAD,10 TO 12,70,Improved,1978,57 years 11 months,321000
2019-02,BEDOK,3 ROOM,217,BEDOK NORTH STREET 1,01 TO 03,68,New Generation,1979,59 years 08 months,325000
2019-02,BEDOK,3 ROOM,54,CHAI CHEE STREET,04 TO 06,82,New Generation,1981,61 years 03 months,325000
2019-02,BEDOK,4 ROOM,41,BEDOK STREETH ROAD,10 TO 12,84,Improved,1977,57 years 07 months,328000
2019-02,BEDOK,4 ROOM,108,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1977,57 years 05 months,328888
2019-02,BEDOK,4 ROOM,6,BEDOK STREETH AVENUE 2,01 TO 03,82,Improved,1976,55 years 11 months,340000
2019-02,BEDOK,3 ROOM,410,BEDOK NORTH AVENUE 2,10 TO 12,68,New Generation,1980,60 years 02 months,342000
2019-02,BEDOK,3 ROOM,554,BEDOK NORTH STREET 3,07 TO 09,82,New Generation,1980,60 years 05 months,345000
2019-02,BEDOK,4 ROOM,79,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1978,58 years 04 months,348000
2019-02,BEDOK,3 ROOM,117,BEDOK NORTH ROAD,04 TO 06,88,New Generation,1978,58 years 03 months,350000
2019-02,BEDOK,4 ROOM,135,BEDOK RESERVOIR ROAD,04 TO 06,84,Simplified,1987,67 years 01 month,350000
2019-02,BEDOK,4 ROOM,628,BEDOK RESERVOIR ROAD,04 TO 06,95,New Generation,1983,62 years 11 months,378000
2019-02,BEDOK,4 ROOM,512,BEDOK NORTH AVENUE 2,07 TO 09,92,New Generation,1979,59 years 05 months,390000
2019-02,BEDOK,4 ROOM,33,BEDOK STREETH AVENUE 2,10 TO 12,98,New Generation,1978,58 years 01 month,392000
2019-02,BEDOK,4 ROOM,166,BEDOK STREETH AVENUE 3,04 TO 06,83,Simplified,1985,65 years 01 month,393000
2019-02,BEDOK,4 ROOM,513,BEDOK NORTH AVENUE 2,07 TO 09,92,New Generation,1979,59 years 06 months,398000
2019-02,BEDOK,4 ROOM,422,BEDOK NORTH ROAD,01 TO 03,92,New Generation,1979,58 years 11 months,398000
2019-02,BEDOK,4 ROOM,623,BEDOK RESERVOIR ROAD,10 TO 12,92,New Generation,1981,61 years 01 month,400000
2019-02,BEDOK,4 ROOM,708,BEDOK NORTH ROAD,07 TO 09,91,New Generation,1980,60 years 09 months,408000
2019-02,BEDOK,4 ROOM,714,BEDOK RESERVOIR ROAD,10 TO 12,98,New Generation,1980,60 years 09 months,425000
2019-02,BEDOK,4 ROOM,660,JALAN TENAGA,01 TO 03,107,Model A,1997,76 years 11 months,425000
2019-02,BEDOK,4 ROOM,718,BEDOK RESERVOIR ROAD,07 TO 09,104,Model A,1984,64 years,430000
2019-02,BEDOK,5 ROOM,607,BEDOK RESERVOIR ROAD,01 TO 03,121,Improved,1983,62 years 11 months,440000
2019-02,BEDOK,5 ROOM,601,BEDOK RESERVOIR ROAD,01 TO 03,121,Improved,1982,62 years 04 months,455000
2019-02,BEDOK,5 ROOM,128,BEDOK RESERVOIR ROAD,01 TO 03,122,Improved,1986,66 years 09 months,470000
2019-02,BEDOK,5 ROOM,612,BEDOK RESERVOIR ROAD,07 TO 09,121,Improved,1981,61 years 02 months,470000
2019-02,BEDOK,4 ROOM,166,BEDOK STREETH AVENUE 3,13 TO 15,105,Model A,1985,65 years 01 month,480000
2019-02,BEDOK,5 ROOM,715,BEDOK RESERVOIR ROAD,10 TO 12,121,Improved,1980,60 years 10 months,530000
2019-02,BEDOK,4 ROOM,25,CHAI CHEE ROAD,13 TO 15,104,Model A,1993,73 years 03 months,540000
2019-02,BEDOK,5 ROOM,769,BEDOK RESERVOIR VIEW,01 TO 03,115,Premium Apartment,2000,80 years 10 months,552888
2019-02,BEDOK,5 ROOM,66,BEDOK STREETH AVENUE 3,10 TO 12,123,Standard,1977,57 years 08 months,563000
2019-02,BEDOK,EXECUTIVE,145,BEDOK RESERVOIR ROAD,04 TO 06,143,Maisonette,1987,67 years 01 month,565000
2019-02,BEDOK,5 ROOM,766,BEDOK RESERVOIR VIEW,10 TO 12,115,Premium Apartment,2000,80 years 10 months,575000
2019-02,BEDOK,4 ROOM,180,BEDOK NORTH ROAD,16 TO 18,85,Model A,2006,85 years 11 months,580000
2019-02,BEDOK,5 ROOM,670,JALAN DAMAI,01 TO 03,128,Improved,1996,76 years 08 months,585000
2019-02,BEDOK,5 ROOM,21,BEDOK STREETH ROAD,07 TO 09,114,Standard,1976,55 years 11 months,588000
2019-02,BEDOK,5 ROOM,804,CHAI CHEE ROAD,04 TO 06,128,Improved,1993,73 years 03 months,600000
2019-02,BEDOK,EXECUTIVE,130,BEDOK RESERVOIR ROAD,04 TO 06,143,Maisonette,1987,67 years,638000
2019-02,BEDOK,4 ROOM,761,BEDOK RESERVOIR VIEW,16 TO 18,107,Premium Apartment,2000,80 years 10 months,639000
2019-02,BEDOK,5 ROOM,11,CHAI CHEE ROAD,07 TO 09,116,Improved,2001,81 years,650000
2019-02,BEDOK,5 ROOM,26,CHAI CHEE ROAD,04 TO 06,133,Model A,1993,73 years 04 months,668000
2019-02,BEDOK,4 ROOM,116,LENGKONG TIGA,07 TO 09,104,Model A,1989,69 years,673888
2019-02,BEDOK,5 ROOM,406,BEDOK NORTH AVENUE 3,22 TO 24,118,Improved,1980,60 years 05 months,680000
2019-02,BEDOK,4 ROOM,220A,BEDOK CENTRAL,16 TO 18,97,Model A,2010,90 years 03 months,737000
2019-02,BEDOK,EXECUTIVE,424,BEDOK NORTH AVENUE 1,04 TO 06,163,Adjoined flat,1979,58 years 11 months,739888
2019-02,BEDOK,EXECUTIVE,10E,BEDOK STREETH AVENUE 2,10 TO 12,146,Apartment,1993,73 years 03 months,782888
2019-02,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR ROAD,13 TO 15,142,Apartment,1993,73 years 03 months,788000
2019-02,BEDOK,5 ROOM,219C,BEDOK CENTRAL,10 TO 12,112,Improved,2010,90 years 03 months,868000
2019-06,BEDOK,2 ROOM,514,BEDOK NORTH AVENUE 2,04 TO 06,45,Improved,1979,59 years 01 month,202000
2019-12,BEDOK,2 ROOM,514,BEDOK NORTH AVENUE 2,07 TO 09,45,Improved,1979,58 years 07 months,180000
2019-03,BEDOK,2 ROOM,101,BEDOK NORTH AVENUE 4,10 TO 12,45,Improved,1978,58 years 03 months,215000
2019-06,BEDOK,2 ROOM,106,BEDOK NORTH AVENUE 4,04 TO 06,45,Improved,1978,58 years 01 month,200000
2019-05,BEDOK,2 ROOM,113,BEDOK NORTH STREET 2,04 TO 06,44,Improved,1978,58 years 02 months,210000
2019-11,BEDOK,2 ROOM,114,BEDOK NORTH STREET 2,01 TO 03,44,Improved,1978,57 years 07 months,188000
2019-03,BEDOK,2 ROOM,534,BEDOK NORTH STREET 3,07 TO 09,45,Improved,1986,65 years 11 months,218000
2019-05,BEDOK,2 ROOM,541,BEDOK NORTH STREET 3,01 TO 03,45,Improved,1985,65 years 04 months,200000
2019-07,BEDOK,2 ROOM,534,BEDOK NORTH STREET 3,07 TO 09,45,Improved,1986,65 years 08 months,215000
2019-09,BEDOK,2 ROOM,534,BEDOK NORTH STREET 3,10 TO 12,45,Improved,1986,65 years 05 months,218000
2019-10,BEDOK,2 ROOM,534,BEDOK NORTH STREET 3,01 TO 03,45,Improved,1986,65 years 05 months,210000
2019-10,BEDOK,2 ROOM,534,BEDOK NORTH STREET 3,07 TO 09,45,Improved,1986,65 years 04 months,210000
2019-06,BEDOK,2 ROOM,620,BEDOK RESERVOIR ROAD,10 TO 12,45,Improved,1986,66 years 03 months,237000
2019-11,BEDOK,2 ROOM,620,BEDOK RESERVOIR ROAD,04 TO 06,45,Improved,1986,65 years 09 months,232800
2019-07,BEDOK,2 ROOM,38,BEDOK STREETH ROAD,07 TO 09,44,Improved,1978,58 years 02 months,225000
2019-08,BEDOK,2 ROOM,38,BEDOK STREETH ROAD,04 TO 06,44,Improved,1978,58 years 02 months,205000
2019-04,BEDOK,3 ROOM,221B,BEDOK CENTRAL,16 TO 18,69,Model A,2010,90 years 01 month,505000
2019-08,BEDOK,3 ROOM,221B,BEDOK CENTRAL,01 TO 03,69,Model A,2010,89 years 09 months,440000
2019-09,BEDOK,3 ROOM,220A,BEDOK CENTRAL,04 TO 06,69,Model A,2010,89 years 09 months,452000
2019-09,BEDOK,3 ROOM,219A,BEDOK CENTRAL,04 TO 06,69,Model A,2010,89 years 08 months,448000
2019-11,BEDOK,3 ROOM,221C,BEDOK CENTRAL,13 TO 15,69,Model A,2010,89 years 07 months,493000
2019-03,BEDOK,3 ROOM,549,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1984,64 years 07 months,270000
2019-03,BEDOK,3 ROOM,548,BEDOK NORTH AVENUE 1,01 TO 03,68,New Generation,1980,60 years 03 months,260000
2019-04,BEDOK,3 ROOM,521,BEDOK NORTH AVENUE 1,10 TO 12,67,New Generation,1979,59 years 04 months,260000
2019-04,BEDOK,3 ROOM,520,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,59 years 03 months,280000
2019-05,BEDOK,3 ROOM,550,BEDOK NORTH AVENUE 1,07 TO 09,68,New Generation,1980,60 years 01 month,280000
2019-05,BEDOK,3 ROOM,519,BEDOK NORTH AVENUE 1,07 TO 09,67,New Generation,1979,59 years 02 months,250000
2019-05,BEDOK,3 ROOM,549,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1984,64 years 05 months,280000
2019-05,BEDOK,3 ROOM,548,BEDOK NORTH AVENUE 1,04 TO 06,68,New Generation,1980,60 years 01 month,275000
2019-06,BEDOK,3 ROOM,550,BEDOK NORTH AVENUE 1,07 TO 09,68,New Generation,1980,60 years 01 month,273000
2019-06,BEDOK,3 ROOM,423,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1979,58 years 07 months,295000
2019-07,BEDOK,3 ROOM,424,BEDOK NORTH AVENUE 1,07 TO 09,67,New Generation,1979,58 years 06 months,300000
2019-07,BEDOK,3 ROOM,519,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,59 years 08 months,250000
2019-07,BEDOK,3 ROOM,520,BEDOK NORTH AVENUE 1,10 TO 12,67,New Generation,1979,59 years 01 month,285000
2019-08,BEDOK,3 ROOM,423,BEDOK NORTH AVENUE 1,04 TO 06,81,New Generation,1979,58 years 05 months,320000
2019-08,BEDOK,3 ROOM,522,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1979,59 years 01 month,258000
2019-08,BEDOK,3 ROOM,548,BEDOK NORTH AVENUE 1,10 TO 12,68,New Generation,1980,59 years 10 months,276000
2019-09,BEDOK,3 ROOM,520,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,58 years 11 months,255000
2019-09,BEDOK,3 ROOM,521,BEDOK NORTH AVENUE 1,10 TO 12,67,New Generation,1979,58 years 10 months,318000
2019-10,BEDOK,3 ROOM,520,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,58 years 09 months,260000
2019-10,BEDOK,3 ROOM,522,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1979,58 years 11 months,260000
2019-11,BEDOK,3 ROOM,550,BEDOK NORTH AVENUE 1,04 TO 06,68,New Generation,1980,59 years 08 months,265000
2019-11,BEDOK,3 ROOM,521,BEDOK NORTH AVENUE 1,07 TO 09,67,New Generation,1979,58 years 09 months,275000
2019-11,BEDOK,3 ROOM,519,BEDOK NORTH AVENUE 1,04 TO 06,67,New Generation,1979,58 years 08 months,278000
2019-11,BEDOK,3 ROOM,521,BEDOK NORTH AVENUE 1,10 TO 12,67,New Generation,1979,58 years 08 months,268000
2019-12,BEDOK,3 ROOM,520,BEDOK NORTH AVENUE 1,01 TO 03,67,New Generation,1979,58 years 07 months,250000
2019-12,BEDOK,3 ROOM,551,BEDOK NORTH AVENUE 1,04 TO 06,83,New Generation,1980,59 years 03 months,290000
2019-03,BEDOK,3 ROOM,416,BEDOK NORTH AVENUE 2,07 TO 09,82,New Generation,1978,58 years 09 months,340000
2019-04,BEDOK,3 ROOM,416,BEDOK NORTH AVENUE 2,04 TO 06,82,New Generation,1978,58 years 07 months,345000
2019-05,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,04 TO 06,67,New Generation,1979,59 years 10 months,300000
2019-06,BEDOK,3 ROOM,416,BEDOK NORTH AVENUE 2,07 TO 09,67,New Generation,1978,58 years 05 months,303000
2019-07,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,04 TO 06,67,New Generation,1979,58 years 11 months,295000
2019-07,BEDOK,3 ROOM,418,BEDOK NORTH AVENUE 2,07 TO 09,82,New Generation,1978,58 years 04 months,348000
2019-08,BEDOK,3 ROOM,416,BEDOK NORTH AVENUE 2,04 TO 06,67,New Generation,1978,58 years 03 months,302000
2019-08,BEDOK,3 ROOM,418,BEDOK NORTH AVENUE 2,04 TO 06,67,New Generation,1978,58 years 03 months,317000
2019-08,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,01 TO 03,82,New Generation,1979,58 years 09 months,335000
2019-09,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,01 TO 03,67,New Generation,1979,58 years 08 months,270000
2019-09,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,07 TO 09,67,New Generation,1979,58 years 08 months,285000
2019-10,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,01 TO 03,67,New Generation,1979,58 years 07 months,270000
2019-10,BEDOK,3 ROOM,418,BEDOK NORTH AVENUE 2,04 TO 06,67,New Generation,1978,58 years 01 month,315000
2019-11,BEDOK,3 ROOM,409,BEDOK NORTH AVENUE 2,07 TO 09,68,New Generation,1980,59 years 06 months,363000
2019-12,BEDOK,3 ROOM,410,BEDOK NORTH AVENUE 2,01 TO 03,68,New Generation,1980,59 years 05 months,275000
2019-05,BEDOK,3 ROOM,402,BEDOK NORTH AVENUE 3,01 TO 03,67,New Generation,1979,59 years 01 month,290000
2019-05,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,07 TO 09,67,New Generation,1979,59 years 01 month,287000
2019-05,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,01 TO 03,67,New Generation,1979,59 years 01 month,245000
2019-07,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,04 TO 06,82,New Generation,1979,59 years,305000
2019-10,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,10 TO 12,67,New Generation,1979,58 years 08 months,303000
2019-11,BEDOK,3 ROOM,401,BEDOK NORTH AVENUE 3,10 TO 12,67,New Generation,1979,58 years 07 months,285000
2019-03,BEDOK,3 ROOM,104,BEDOK NORTH AVENUE 4,10 TO 12,67,New Generation,1977,57 years 04 months,275000
2019-03,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,01 TO 03,82,New Generation,1977,57 years 04 months,310000
2019-03,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,04 TO 06,67,New Generation,1978,58 years 08 months,248000
2019-04,BEDOK,3 ROOM,102,BEDOK NORTH AVENUE 4,10 TO 12,82,New Generation,1977,57 years 04 months,335000
2019-05,BEDOK,3 ROOM,104,BEDOK NORTH AVENUE 4,01 TO 03,67,New Generation,1977,57 years 03 months,260000
2019-05,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,07 TO 09,67,New Generation,1978,58 years 06 months,258000
2019-05,BEDOK,3 ROOM,102,BEDOK NORTH AVENUE 4,07 TO 09,67,New Generation,1977,57 years 02 months,280000
2019-05,BEDOK,3 ROOM,92,BEDOK NORTH AVENUE 4,04 TO 06,67,New Generation,1979,59 years 01 month,265000
2019-05,BEDOK,3 ROOM,104,BEDOK NORTH AVENUE 4,10 TO 12,81,New Generation,1977,57 years 02 months,320000
2019-06,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,04 TO 06,67,New Generation,1977,57 years 01 month,240000
2019-07,BEDOK,3 ROOM,104,BEDOK NORTH AVENUE 4,07 TO 09,82,New Generation,1977,57 years 10 months,306000
2019-07,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,01 TO 03,67,New Generation,1978,58 years 04 months,240000
2019-08,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,10 TO 12,67,New Generation,1978,58 years 03 months,265000
2019-09,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,01 TO 03,67,New Generation,1977,56 years 10 months,270000
2019-09,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,10 TO 12,67,New Generation,1977,56 years 10 months,275000
2019-09,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,13 TO 15,67,New Generation,1977,56 years 10 months,270000
2019-09,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,10 TO 12,67,New Generation,1977,56 years 10 months,275000
2019-10,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,07 TO 09,67,New Generation,1978,58 years 02 months,248000
2019-10,BEDOK,3 ROOM,100,BEDOK NORTH AVENUE 4,10 TO 12,82,New Generation,1978,58 years 02 months,332000
2019-11,BEDOK,3 ROOM,105,BEDOK NORTH AVENUE 4,04 TO 06,67,New Generation,1977,56 years 09 months,235000
2019-11,BEDOK,3 ROOM,102,BEDOK NORTH AVENUE 4,07 TO 09,67,New Generation,1977,56 years 08 months,273000
2019-11,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,07 TO 09,82,New Generation,1977,56 years 08 months,315000
2019-12,BEDOK,3 ROOM,105,BEDOK NORTH AVENUE 4,01 TO 03,67,New Generation,1977,56 years 07 months,235000
2019-12,BEDOK,3 ROOM,102,BEDOK NORTH AVENUE 4,01 TO 03,67,New Generation,1977,56 years 07 months,268000
2019-03,BEDOK,3 ROOM,77,BEDOK NORTH ROAD,10 TO 12,60,Improved,1986,66 years 02 months,253000
2019-03,BEDOK,3 ROOM,74,BEDOK NORTH ROAD,10 TO 12,59,Improved,1978,57 years 10 months,240000
2019-03,BEDOK,3 ROOM,75,BEDOK NORTH ROAD,01 TO 03,70,Improved,1978,57 years 10 months,265000
2019-03,BEDOK,3 ROOM,77,BEDOK NORTH ROAD,10 TO 12,60,Improved,1986,66 years 01 month,308000
2019-03,BEDOK,3 ROOM,116,BEDOK NORTH ROAD,01 TO 03,73,New Generation,1978,58 years 02 months,283000
2019-04,BEDOK,3 ROOM,108,BEDOK NORTH ROAD,10 TO 12,67,New Generation,1977,57 years 04 months,290000
2019-04,BEDOK,3 ROOM,116,BEDOK NORTH ROAD,07 TO 09,73,New Generation,1978,58 years 01 month,270000
2019-04,BEDOK,3 ROOM,74,BEDOK NORTH ROAD,10 TO 12,59,Improved,1978,57 years 10 months,240000
2019-04,BEDOK,3 ROOM,75,BEDOK NORTH ROAD,07 TO 09,59,Improved,1978,57 years 09 months,266000
2019-04,BEDOK,3 ROOM,74,BEDOK NORTH ROAD,10 TO 12,59,Improved,1978,57 years 09 months,220000
2019-04,BEDOK,3 ROOM,77,BEDOK NORTH ROAD,13 TO 15,69,Improved,1986,66 years,295000
2019-04,BEDOK,3 ROOM,76,BEDOK NORTH ROAD,01 TO 03,59,Improved,1978,57 years 09 months,223000
2019-04,BEDOK,3 ROOM,116,BEDOK NORTH ROAD,10 TO 12,88,New Generation,1978,58 years 01 month,300000
2019-05,BEDOK,3 ROOM,109,BEDOK NORTH ROAD,10 TO 12,82,New Generation,1977,57 years 03 months,300000
2019-05,BEDOK,3 ROOM,109,BEDOK NORTH ROAD,07 TO 09,67,New Generation,1977,57 years 03 months,270000
2019-05,BEDOK,3 ROOM,125,BEDOK NORTH ROAD,10 TO 12,67,New Generation,1978,58 years 01 month,260000
2019-05,BEDOK,3 ROOM,116,BEDOK NORTH ROAD,04 TO 06,88,New Generation,1978,58 years 03 months,345000
2019-05,BEDOK,3 ROOM,77,BEDOK NORTH ROAD,13 TO 15,60,Improved,1986,65 years 11 months,265000
2019-05,BEDOK,3 ROOM,115,BEDOK NORTH ROAD,01 TO 03,73,New Generation,1978,58 years,253000
2019-06,BEDOK,3 ROOM,125,BEDOK NORTH ROAD,04 TO 06,82,New Generation,1978,58 years 06 months,303000
2019-06,BEDOK,3 ROOM,75,BEDOK NORTH ROAD,07 TO 09,59,Improved,1978,57 years 07 months,248000
2019-06,BEDOK,3 ROOM,77,BEDOK NORTH ROAD,01 TO 03,60,Improved,1986,65 years 10 months,230000
2019-06,BEDOK,3 ROOM,425,BEDOK NORTH ROAD,01 TO 03,67,New Generation,1979,58 years 07 months,290000
2019-06,BEDOK,3 ROOM,426,BEDOK NORTH ROAD,04 TO 06,67,New Generation,1979,58 years 07 months,325000
2019-06,BEDOK,3 ROOM,109,BEDOK NORTH ROAD,01 TO 03,67,New Generation,1977,57 years 01 month,252888
